EPISODE,TOTAL FRAMES,FRAME,STATE,EPSILON,ACTION,REWARD,Q_MAX,MEAN REWARD,Last Batch Loss Mean
331,7627,45,explore,0.7634799999999093,1,44.0,[[44.84527 45.11779]],22.04,0.46817511938512324
332,7664,37,explore,0.7601499999999081,1,36.0,[[46.33701 46.36902]],22.4,0.34313314832746983
333,7689,25,explore,0.7578999999999072,1,24.0,[[44.914604 44.81228 ]],22.68,0.2378939236793667
334,7747,58,explore,0.7526799999999052,0,57.0,[[44.17856  43.151726]],22.76,0.5385986882634461
335,7763,16,explore,0.7512399999999047,0,15.0,[[46.94023  47.583344]],23.07,0.18323012339882552
336,7788,25,explore,0.7489899999999038,0,24.0,[[44.928837 44.273663]],23.08,0.24062739776447414
337,7800,12,explore,0.7479099999999034,0,12.0,[[47.556282 47.135895]],22.9,0.1594505101442337
337,7807,19,explore,0.7472799999999031,0,18.0,[[46.46626 47.18145]],22.9,0.2181537824496627
338,7822,15,explore,0.7459299999999026,1,14.0,[[47.8664   48.560146]],22.54,0.17076519483700395
339,7862,40,explore,0.7423299999999012,0,39.0,[[48.067673 48.117294]],22.34,0.49858884477987886
340,7887,25,explore,0.7400799999999004,0,24.0,[[47.867397 48.070187]],22.51,0.22848592872731388
341,7911,24,explore,0.7379199999998995,1,23.0,[[47.694412 47.599483]],22.63,0.2023212264990434
342,7943,32,explore,0.7350399999998984,0,31.0,[[48.49981  48.677586]],22.67,0.20314989622682333
343,7964,21,explore,0.7331499999998977,0,20.0,[[48.46168  48.431194]],22.82,0.16972184346988797
344,7995,31,explore,0.7303599999998966,1,30.0,[[49.79384  49.777096]],22.93,0.3456992726493627
345,8000,5,explore,0.7299099999998965,1,5.0,[[48.863808 48.837807]],23.03,0.058952236669138076
345,8038,43,explore,0.7264899999998952,1,42.0,[[49.638412 50.042404]],23.03,0.4708152132946998
346,8064,26,explore,0.7241499999998943,1,25.0,[[51.06805  50.606815]],23.18,0.30852517299354076
347,8087,23,explore,0.7220799999998935,1,22.0,[[50.229412 50.23732 ]],23.22,0.2938073606416583
348,8129,42,explore,0.718299999999892,0,41.0,[[49.668194 49.72443 ]],23.36,0.431733580539003
349,8144,15,explore,0.7169499999998915,1,14.0,[[49.93715 50.07084]],23.69,0.09118914945982397
350,8172,28,explore,0.7144299999998905,0,27.0,[[50.3643   51.017696]],23.47,0.2528739909827709
351,8192,20,explore,0.7126299999998899,0,19.0,[[49.399708 48.828987]],23.6,0.1677593213878572
352,8200,8,explore,0.7119099999998896,0,8.0,[[51.45638 51.46793]],23.47,0.11686604175716639
352,8309,117,explore,0.7020999999998858,0,116.0,[[48.964184 48.545223]],23.47,1.2656855843868107
353,8369,60,explore,0.6966999999998837,0,59.0,[[46.514038 45.467613]],24.49,0.6567850811826065
354,8385,16,explore,0.6952599999998832,0,15.0,[[50.837856 50.648136]],24.87,0.14131528737954796
355,8400,15,explore,0.6939099999998827,1,15.0,[[52.466965 52.4593  ]],24.9,0.15928679551929237
355,8401,16,explore,0.6938199999998826,0,15.0,[[51.678352 51.602676]],24.9,0.16769426729530096
356,8412,11,explore,0.6928299999998823,0,10.0,[[51.359947 51.857838]],24.59,0.10849326722323895
357,8432,20,explore,0.6910299999998816,0,19.0,[[50.68061  49.531162]],24.56,0.17240838680416345
358,8443,11,explore,0.6900399999998812,1,10.0,[[50.489464 51.599403]],24.49,0.1455225169658661
359,8460,17,explore,0.6885099999998806,1,16.0,[[52.615894 53.073277]],24.45,0.16096755800768733
360,8488,28,explore,0.6859899999998796,1,27.0,[[54.597424 54.22683 ]],24.43,0.24701211085543037
361,8519,31,explore,0.6831999999998786,1,30.0,[[53.065594 53.735237]],24.48,0.26062385267578064
362,8556,37,explore,0.6798699999998773,0,36.0,[[50.71666  49.962498]],24.67,0.3445440575480461
363,8569,13,explore,0.6786999999998768,0,12.0,[[53.513172 53.899315]],24.73,0.1286448719166219
364,8584,15,explore,0.6773499999998763,0,14.0,[[51.239685 49.311443]],24.7,0.10558877533301711
365,8600,16,explore,0.6759099999998758,1,15.0,[[54.099976 54.540043]],24.72,0.18310100734233856
366,8649,49,explore,0.6714999999998741,1,48.0,[[55.994686 56.648666]],24.43,0.5255467952229083
367,8667,18,explore,0.6698799999998735,1,17.0,[[54.61948  55.202946]],24.64,0.16058906046673654
368,8687,20,explore,0.6680799999998728,0,19.0,[[54.902725 53.8242  ]],24.55,0.19877120027318596
369,8699,12,explore,0.6669999999998724,0,11.0,[[55.4347   55.350086]],24.56,0.11206292042508721
370,8746,47,explore,0.6627699999998707,0,46.0,[[52.97214  51.910156]],24.55,0.48547736515291035
371,8788,42,explore,0.6589899999998693,1,41.0,[[54.5118   53.904972]],24.8,0.5669394726864994
372,8800,12,explore,0.6579099999998689,0,12.0,[[55.903908 55.968533]],25.01,0.20225282622501253
372,8801,13,explore,0.6578199999998688,1,12.0,[[55.44892  55.890038]],25.01,0.220541041623801
373,8832,31,explore,0.6550299999998678,1,30.0,[[56.54134 57.11328]],24.98,0.308940054140985
374,8847,15,explore,0.6536799999998673,1,14.0,[[57.46185  57.441093]],24.96,0.24607359724119304
375,8867,20,explore,0.6518799999998666,1,19.0,[[57.751316 57.846107]],24.76,0.2680304354056716
376,8891,24,explore,0.6497199999998657,0,23.0,[[57.674377 57.616364]],24.79,0.27434900753200053
377,8942,51,explore,0.645129999999864,1,50.0,[[58.236286 58.61777 ]],24.62,0.6730173600371927
378,8974,32,explore,0.6422499999998629,1,31.0,[[58.933    59.095757]],24.59,0.42428359765559437
379,9000,26,explore,0.639909999999862,1,26.0,[[58.808067 59.082497]],24.7,0.34380001017823814
379,9007,33,explore,0.6392799999998617,0,32.0,[[60.200222 60.14498 ]],24.7,0.4487016750313342
380,9041,34,explore,0.6362199999998606,0,33.0,[[60.001194 60.196507]],24.81,0.31173689240124075
381,9057,16,explore,0.63477999999986,0,15.0,[[57.917377 58.8841  ]],24.79,0.16317166249267756
382,9075,18,explore,0.6331599999998594,1,17.0,[[59.505276 59.772697]],24.67,0.22968602772802116
383,9104,29,explore,0.6305499999998584,1,28.0,[[58.880917 59.179184]],24.73,0.4101101624034345
384,9161,57,explore,0.6254199999998564,0,56.0,[[58.05792 56.97113]],24.88,0.6585698071029037
385,9200,39,explore,0.6219099999998551,0,39.0,[[60.587307 60.65622 ]],25.35,0.38373690503183755
385,9232,71,explore,0.619029999999854,1,70.0,[[59.891045 60.06589 ]],25.35,0.8561386351147666
386,9288,56,explore,0.613989999999852,1,55.0,[[61.02053 61.3984 ]],25.73,0.829873371347785
387,9314,26,explore,0.6116499999998511,1,25.0,[[61.01361 61.33995]],25.81,0.3007823539804667
388,9346,32,explore,0.60876999999985,1,31.0,[[59.888405 60.26403 ]],25.94,0.38967011858709155
389,9400,54,explore,0.6039099999998482,1,54.0,[[62.390022 62.675022]],26.08,0.7056557934451848
389,9428,82,explore,0.6013899999998472,1,81.0,[[63.166634 63.197563]],26.08,1.1294481282215565
390,9458,30,explore,0.5986899999998462,1,29.0,[[61.10492  61.428005]],26.78,0.39476812159642577
391,9486,28,explore,0.5961699999998452,1,27.0,[[59.422646 58.47413 ]],26.87,0.2697206309391186
392,9600,114,explore,0.5859099999998413,0,114.0,[[60.58126  60.937706]],27.0,1.4455422610463575
392,9601,115,explore,0.5858199999998412,1,114.0,[[59.673492 60.348724]],27.0,1.454357443493791
393,9645,44,explore,0.5818599999998397,1,43.0,[[62.267048 62.71488 ]],27.89,0.5079548063501715
394,9685,40,explore,0.5782599999998383,1,39.0,[[63.258198 63.636898]],28.18,0.3153716505644843
395,9723,38,explore,0.574839999999837,1,37.0,[[59.371662 60.43359 ]],28.34,0.35124400712084025
396,9747,24,explore,0.5726799999998362,1,23.0,[[62.443153 62.798225]],28.43,0.36259015563875435
397,9781,34,explore,0.569619999999835,0,33.0,[[60.68551  59.147728]],28.49,0.401547678001225
398,9800,19,explore,0.5679099999998344,0,19.0,[[63.47756 63.50246]],28.42,0.3284360621497035
398,9829,48,explore,0.5652999999998334,1,47.0,[[60.49597 61.48034]],28.42,0.8039052039477974
399,9850,21,explore,0.5634099999998327,1,20.0,[[62.831932 63.63698 ]],28.8,0.16264107049442827
400,9888,38,explore,0.5599899999998313,0,37.0,[[60.481983 58.232838]],28.66,0.45111290282569827
401,9951,63,explore,0.5543199999998292,1,62.0,[[62.328465 61.822594]],28.95,0.713454477507621
402,10000,49,explore,0.5499099999998275,1,49.0,[[63.34175  63.210983]],29.44,0.7277368641505018
402,10044,93,explore,0.545949999999826,0,92.0,[[62.168247 61.308174]],29.44,1.1319052381906658
403,10084,40,explore,0.5423499999998246,0,39.0,[[64.14225 63.35491]],29.92,0.5981836176197975
404,10125,41,explore,0.5386599999998232,1,40.0,[[60.509083 61.22608 ]],30.2,0.46157738312147556
405,10158,33,explore,0.535689999999822,1,32.0,[[62.160698 62.77104 ]],30.44,0.3532713939063251
406,10177,19,explore,0.5339799999998214,1,18.0,[[64.73845  65.311646]],30.56,0.31312121368944645
407,10200,23,explore,0.5319099999998206,1,23.0,[[65.69748 66.08625]],30.56,0.26194203104823827
407,10206,29,explore,0.5313699999998204,0,28.0,[[65.04131 64.20011]],30.56,0.3107749952096492
408,10216,10,explore,0.53046999999982,0,9.0,[[61.559807 59.54874 ]],30.63,0.1110488680191338
409,10293,77,explore,0.5235399999998174,0,76.0,[[68.81758 68.97355]],30.5,0.9612217003852129
410,10321,28,explore,0.5210199999998164,0,27.0,[[66.644264 66.63517 ]],30.94,0.3966143036261201
411,10335,14,explore,0.5197599999998159,0,13.0,[[66.35256  66.365654]],30.96,0.16961505701765417
412,10400,65,explore,0.5139099999998137,0,65.0,[[65.57433 65.09114]],30.69,0.8137689652387052
412,10406,71,explore,0.5133699999998135,0,70.0,[[66.39036 65.7575 ]],30.69,0.8735845648404211
413,10428,22,explore,0.5113899999998127,1,21.0,[[66.163864 65.31305 ]],30.92,0.27125873520970345
414,10503,75,explore,0.5046399999998101,1,74.0,[[63.91375  64.696785]],30.96,0.9567738968227059
415,10549,46,explore,0.5004999999998085,1,45.0,[[64.89464 65.6966 ]],31.6,0.5848768117651343
416,10576,27,explore,0.49806999999980883,1,26.0,[[65.033936 65.401855]],31.91,0.4121608656644821
417,10600,24,explore,0.49590999999980934,0,24.0,[[67.30253 67.05407]],32.03,0.3153368543088436
417,10603,27,explore,0.4956399999998094,1,26.0,[[66.28292 66.38366]],32.03,0.35587062761187555
418,10719,116,explore,0.48519999999981184,0,115.0,[[75.511116 75.6032  ]],32.11,1.517430630037561
419,10787,68,explore,0.47907999999981327,0,67.0,[[74.72369 74.67586]],33.16,0.7132710400875658
420,10799,12,explore,0.4779999999998135,1,11.0,[[62.958607 63.807304]],33.62,0.14840332616120577
421,10800,1,explore,0.47790999999981354,0,1.0,-1,33.53,0.0003307504951953888
421,10815,16,explore,0.47655999999981385,1,15.0,[[64.20806 64.39028]],33.53,0.18503961518406867
422,10839,24,explore,0.47439999999981436,1,23.0,[[65.13405 65.28894]],33.12,0.3210920259356499
423,10881,42,explore,0.47061999999981524,1,41.0,[[64.91669 65.42906]],33.1,0.5646901301294566
424,10903,22,explore,0.4686399999998157,1,21.0,[[66.613945 66.923454]],33.39,0.2789561727270484
425,10939,36,explore,0.46539999999981646,1,35.0,[[62.34664  64.152695]],33.43,0.4998881778959185
426,11000,61,explore,0.45990999999981774,0,61.0,[[67.63354 67.31598]],33.62,0.8632993367407471
426,11079,140,explore,0.4527999999998194,0,139.0,[[62.02368  63.099922]],33.62,1.9121048991195857
427,11127,48,explore,0.4484799999998204,1,47.0,[[63.691803 65.12111 ]],34.78,0.5944354775547981
428,11200,73,explore,0.44190999999982195,0,73.0,[[71.7711  71.92604]],35.07,0.8390491522336379
428,11239,112,explore,0.43839999999982276,0,111.0,[[78.33393 77.22329]],35.07,1.4464658825425432
429,11342,103,explore,0.42912999999982493,0,102.0,[[80.51743 80.25937]],36.01,1.4670012245420367
430,11379,37,explore,0.4257999999998257,0,36.0,[[73.05195  72.772415]],36.92,0.49977320278063414
431,11400,21,explore,0.42390999999982615,1,21.0,[[71.7803  71.80272]],36.97,0.2521759860031307
431,11431,52,explore,0.4211199999998268,1,51.0,[[74.95866 74.72385]],36.97,0.5989045682363212
432,11499,68,explore,0.41499999999982823,0,67.0,[[77.781265 77.5471  ]],37.04,0.8786064956802875
433,11586,87,explore,0.40716999999983006,0,86.0,[[76.39076 75.40122]],37.35,1.2879588285647332
434,11600,14,explore,0.40590999999983035,0,14.0,[[72.042244 72.085945]],37.97,0.2090756033733487
434,11800,214,explore,0.38790999999983455,0,214.0,[[78.38722  78.259995]],37.97,2.2950411931751296
434,11870,284,explore,0.381609999999836,1,283.0,[[73.49785  75.027214]],37.97,2.2729787028906867
435,12000,130,explore,0.36990999999983876,1,130.0,[[62.833527 65.327545]],40.23,1.5577740713767707
435,12001,131,explore,0.3698199999998388,1,130.0,[[63.363907 65.809166]],40.23,1.588969878833741
436,12042,41,explore,0.36612999999983964,0,40.0,[[72.26822 70.01494]],41.38,0.557571244938299
437,12157,115,explore,0.35577999999984206,1,114.0,[[58.00045  58.141914]],41.54,1.3540982710570098
438,12195,38,explore,0.35235999999984285,1,37.0,[[62.904804 64.860275]],42.5,0.6532075186260045
439,12200,5,explore,0.35190999999984296,0,5.0,[[72.865654 72.85736 ]],42.73,0.10516559004783631
439,12294,99,explore,0.34344999999984493,1,98.0,[[77.693375 78.42803 ]],42.73,1.1910209460090846
440,12327,33,explore,0.34047999999984563,0,32.0,[[75.885475 75.10285 ]],43.32,0.3971789784822613
441,12351,24,explore,0.33831999999984613,0,23.0,[[74.59677 74.36133]],43.4,0.2843195146881044
442,12380,29,explore,0.33570999999984674,1,28.0,[[76.57975 76.2403 ]],43.4,0.3834909359179437
443,12400,20,explore,0.33390999999984716,1,20.0,[[74.39478  74.611404]],43.37,0.20597121227532625
443,12437,57,explore,0.33057999999984794,0,56.0,[[78.13062  77.497185]],43.37,0.7228411941695958
444,12545,108,explore,0.3208599999998502,1,107.0,[[84.226074 84.52372 ]],43.73,1.4602665026299655
445,12600,55,explore,0.31590999999985137,0,55.0,[[80.44058 80.88267]],44.5,0.7577183683030307
445,12682,137,explore,0.3085299999998531,0,136.0,[[83.51601 83.49049]],44.5,1.7870989865856246
446,12800,118,explore,0.29790999999985557,1,118.0,[[73.41507  73.200035]],45.44,1.313601734507829
446,13000,318,explore,0.27990999999985977,1,318.0,[[74.99897 75.18534]],45.44,2.32022391341161
446,13200,518,explore,0.261909999999864,1,518.0,[[75.44837 75.51695]],45.44,2.323333989856765
446,13400,718,explore,0.2439099999998663,0,718.0,[[76.22285 77.02165]],45.44,2.491622849931009
446,13462,780,explore,0.23832999999986587,1,779.0,[[78.83648  78.984825]],45.44,2.450740115456283
447,13600,138,explore,0.22590999999986494,0,138.0,[[73.38024 73.30925]],52.98,1.3177217603102327
447,13800,338,explore,0.2079099999998636,0,338.0,[[72.69539  72.389206]],52.98,2.412917105043307
447,14000,538,explore,0.18990999999986224,0,538.0,[[73.28843 73.1296 ]],52.98,2.1883998737856745
447,14134,672,explore,0.17784999999986134,0,671.0,[[70.69888 70.7054 ]],52.98,2.3161134023778143
448,14200,66,explore,0.1719099999998609,0,66.0,[[77.065056 77.09122 ]],59.47,0.7106075366772712
448,14356,222,explore,0.15786999999985984,1,221.0,[[82.15469  82.512146]],59.47,2.1447028367733583
449,14400,44,explore,0.15390999999985955,0,44.0,[[77.64297 77.55701]],61.27,0.4114573348267004
449,14562,206,explore,0.13932999999985846,0,205.0,[[81.01215 80.8032 ]],61.27,2.051487359534949
450,14585,23,explore,0.1372599999998583,0,22.0,[[78.409   78.52097]],63.18,0.2593530409410596
451,14600,15,explore,0.1359099999998582,0,15.0,[[77.139435 76.84409 ]],63.13,0.2163538712076843
451,14614,29,explore,0.1346499999998581,0,28.0,[[80.31217  80.118706]],63.13,0.3708540559373796
452,14798,184,explore,0.11808999999985687,0,183.0,[[85.16092 84.87927]],63.22,2.0995627698581667
453,14800,2,explore,0.11790999999985685,0,2.0,[[76.115944 76.06282 ]],63.89,0.022437615394592283
453,15000,202,explore,0.09999999999985551,1,202.0,[[81.14425 81.15032]],63.89,2.3428488585865126
453,15046,248,train,0.09999999999985551,1,247.0,[[83.0043 83.3987]],63.89,2.335689585641958
454,15200,154,train,0.09999999999985551,0,154.0,[[79.11927 78.89542]],65.77,1.4795632980857045
454,15323,277,train,0.09999999999985551,1,276.0,[[83.20915  82.913826]],65.77,1.8356704307347536
455,15400,77,train,0.09999999999985551,1,77.0,[[77.974174 78.10462 ]],68.38,0.7131343761272728
455,15591,268,train,0.09999999999985551,0,267.0,[[83.32693 83.07727]],68.38,2.100851462217979
456,15600,9,train,0.09999999999985551,0,9.0,[[77.05273 76.981  ]],70.9,0.08204302405007184
456,15800,209,train,0.09999999999985551,1,209.0,[[78.91769 78.96436]],70.9,2.0170004922989757
456,15914,323,train,0.09999999999985551,0,322.0,[[83.04989 82.95415]],70.9,2.2660050555225464
457,16000,86,train,0.09999999999985551,0,86.0,[[78.378624 78.3569  ]],74.02,0.6463493792666122
457,16200,286,train,0.09999999999985551,1,286.0,[[80.36492 80.54277]],74.02,1.8946484755864368
457,16291,377,train,0.09999999999985551,0,376.0,[[84.29491  84.062706]],74.02,1.9319362182263284
458,16400,109,train,0.09999999999985551,0,109.0,[[77.04084  76.965096]],77.59,1.1780173183232545
458,16600,309,train,0.09999999999985551,0,309.0,[[77.975105 78.27831 ]],77.59,2.041812759344466
458,16780,489,train,0.09999999999985551,1,488.0,[[83.14856 83.15069]],77.59,1.7535654776124283
459,16800,20,train,0.09999999999985551,1,20.0,[[76.605156 76.71506 ]],82.37,0.27529138571117073
459,17000,220,train,0.09999999999985551,0,220.0,[[73.26502 73.1736 ]],82.37,1.8195610081730411
459,17126,346,train,0.09999999999985551,0,345.0,[[68.40952 68.60715]],82.37,1.9021935679484159
460,17200,74,train,0.09999999999985551,1,74.0,[[82.6923   82.954735]],85.66,0.6030508610419929
460,17260,134,train,0.09999999999985551,0,133.0,[[87.61209 87.37639]],85.66,1.1828767185937614
461,17399,139,train,0.09999999999985551,1,138.0,[[86.75211 86.79973]],86.72,1.6011333588790149
462,17400,1,train,0.09999999999985551,1,1.0,[[77.34541 77.4932 ]],87.8,0.011966512203216553
462,17556,157,train,0.09999999999985551,1,156.0,[[85.934166 86.02676 ]],87.8,1.3471172637864948
463,17600,44,train,0.09999999999985551,1,44.0,[[81.05158 81.11575]],89.0,0.3247644126880914
463,17743,187,train,0.09999999999985551,0,186.0,[[87.85669  87.438095]],89.0,1.7716241216752677
464,17762,19,train,0.09999999999985551,1,18.0,[[82.211426 81.91154 ]],90.74,0.18928520730696619
465,17777,15,train,0.09999999999985551,0,14.0,[[82.30431 82.0333 ]],90.78,0.11223855581134558
466,17788,11,train,0.09999999999985551,0,10.0,[[77.82118 76.50685]],90.77,0.08441381642594933
467,17800,12,train,0.09999999999985551,0,12.0,[[80.34338 80.28814]],90.39,0.1326129126921296
467,17806,18,train,0.09999999999985551,0,17.0,[[82.20561  81.522766]],90.39,0.20687717897817492
468,17919,113,train,0.09999999999985551,0,112.0,[[87.76394  87.517044]],90.39,1.1138327822834253
469,18000,81,train,0.09999999999985551,0,81.0,[[84.12209 84.11786]],91.32,0.6153949206229299
469,18066,147,train,0.09999999999985551,0,146.0,[[88.53819  88.381546]],91.32,1.1639262309670448
470,18200,134,train,0.09999999999985551,1,134.0,[[86.3587   86.525475]],92.67,1.5176912372279912
470,18208,142,train,0.09999999999985551,0,141.0,[[87.86724 87.66474]],92.67,1.5873378029931338
471,18379,171,train,0.09999999999985551,0,170.0,[[88.13793 88.10626]],93.62,1.58747299737297
472,18400,21,train,0.09999999999985551,1,21.0,[[83.1541  83.45699]],94.91,0.2027101057674736
472,18517,138,train,0.09999999999985551,0,137.0,[[88.53727 88.25709]],94.91,1.292927254717797
473,18600,83,train,0.09999999999985551,1,83.0,[[84.3636  84.66786]],96.16,0.7847421781811863
473,18652,135,train,0.09999999999985551,0,134.0,[[88.75149 88.60457]],96.16,1.2141212877910583
474,18683,31,train,0.09999999999985551,0,30.0,[[85.14797  84.669235]],97.2,0.20782260078936815
475,18715,32,train,0.09999999999985551,0,31.0,[[85.46283  84.895676]],97.36,0.22336278170347212
476,18800,85,train,0.09999999999985551,1,85.0,[[86.66193 86.71434]],97.48,0.7319746319204569
476,18841,126,train,0.09999999999985551,0,125.0,[[90.63172  90.087074]],97.48,0.9998396091070026
477,18961,120,train,0.09999999999985551,0,119.0,[[90.19535 90.15873]],98.5,1.0315143811842427
478,19000,39,train,0.09999999999985551,0,39.0,[[84.88029  84.703156]],99.19,0.316793464794755
478,19132,171,train,0.09999999999985551,0,170.0,[[90.92672 90.86451]],99.19,1.4605280047655105
479,19200,68,train,0.09999999999985551,0,68.0,[[85.12607 85.01721]],100.58,0.5075130741856992
479,19309,177,train,0.09999999999985551,0,176.0,[[90.20779 90.06305]],100.58,1.6284229197073727
480,19400,91,train,0.09999999999985551,0,91.0,[[86.33712 86.23983]],102.02,0.8677504861261696
480,19474,165,train,0.09999999999985551,1,164.0,[[91.9222  91.71966]],102.02,1.6596255356166512
481,19600,126,train,0.09999999999985551,0,126.0,[[91.76818 90.926  ]],103.33,1.0843649601284415
481,19612,138,train,0.09999999999985551,1,137.0,[[90.065414 90.42376 ]],103.33,1.1969707255158573
482,19800,188,train,0.09999999999985551,0,188.0,[[88.29932 88.14985]],104.55,1.7843878218112514
482,19838,226,train,0.09999999999985551,1,225.0,[[90.83099 91.13707]],104.55,1.848155644875951
483,20000,162,train,0.09999999999985551,0,162.0,[[87.95467 88.02861]],106.63,1.4602008047979325
483,20043,205,train,0.09999999999985551,0,204.0,[[91.389114 90.94772 ]],106.63,1.8991578077804296
484,20200,157,train,0.09999999999985551,0,157.0,[[79.404854 79.32243 ]],108.39,1.4805342910438777
484,20271,228,train,0.09999999999985551,1,227.0,[[73.0169  73.13287]],108.39,1.9672483054175973
485,20400,129,train,0.09999999999985551,1,129.0,[[79.934845 80.26854 ]],110.1,1.1997373292129487
485,20481,210,train,0.09999999999985551,1,209.0,[[73.05492 74.30711]],110.1,1.8309854945447297
486,20600,119,train,0.09999999999985551,0,119.0,[[81.329865 81.21369 ]],111.49,1.2238076857477427
486,20701,220,train,0.09999999999985551,0,219.0,[[74.291504 74.063194]],111.49,1.900762004731223
487,20800,99,train,0.09999999999985551,1,99.0,[[81.027626 81.21217 ]],113.13,0.8299282871279865
487,20910,209,train,0.09999999999985551,0,208.0,[[74.08846 72.57265]],113.13,1.780853036036715
488,21000,90,train,0.09999999999985551,0,90.0,[[89.517586 89.06432 ]],114.96,0.9534384218975902
488,21049,139,train,0.09999999999985551,0,138.0,[[94.04602 93.89501]],114.96,1.4195734724029898
489,21181,132,train,0.09999999999985551,1,131.0,[[92.60512  93.085434]],116.03,1.324264592435211
490,21200,19,train,0.09999999999985551,0,18.0,[[88.79046 87.56992]],116.53,0.1378179393336177
491,21323,123,train,0.09999999999985551,0,122.0,[[92.41465 92.1236 ]],116.42,1.0326515714637936
492,21400,77,train,0.09999999999985551,1,77.0,[[88.39504 88.40469]],117.37,0.7702210736274719
492,21453,130,train,0.09999999999985551,1,129.0,[[92.191284 92.98748 ]],117.37,1.2335987317189574
493,21583,130,train,0.09999999999985551,0,129.0,[[93.15073 93.04563]],117.52,1.0017899320600554
494,21600,17,train,0.09999999999985551,0,17.0,[[86.68116  86.592285]],118.38,0.10483233384788036
494,21704,121,train,0.09999999999985551,0,120.0,[[93.5758  93.53941]],118.38,0.9802994594629854
495,21800,96,train,0.09999999999985551,1,96.0,[[91.50482 91.73582]],119.19,0.9815232921205461
495,21822,118,train,0.09999999999985551,0,117.0,[[94.57435  94.425354]],119.19,1.1778322100453078
496,22000,178,train,0.09999999999985551,0,178.0,[[88.99679  88.550224]],119.99,1.6655857187882066
496,22075,253,train,0.09999999999985551,1,252.0,[[93.075035 92.86311 ]],119.99,1.7833415055461228
497,22200,125,train,0.09999999999985551,1,125.0,[[88.66434 88.76665]],122.28,0.962490831296891
497,22269,194,train,0.09999999999985551,1,193.0,[[92.49593 92.67624]],122.28,1.5780309615191073
498,22400,131,train,0.09999999999985551,1,131.0,[[92.926155 93.005844]],123.88,0.9591208983957767
498,22408,139,train,0.09999999999985551,1,138.0,[[94.00879 94.28829]],123.88,1.0959002236276865
499,22538,130,train,0.09999999999985551,0,129.0,[[93.18266 93.29078]],124.79,1.192264368981123
500,22600,62,train,0.09999999999985551,1,62.0,[[87.5883  87.66494]],125.88,0.5049377313815058
500,22697,159,train,0.09999999999985551,1,158.0,[[93.16263 93.60917]],125.88,1.294081669189036
501,22800,103,train,0.09999999999985551,1,103.0,[[89.57995 89.90432]],127.09,0.881987524703145
501,22849,152,train,0.09999999999985551,0,151.0,[[94.97039 94.95162]],127.09,1.2496421239245683
502,23000,151,train,0.09999999999985551,1,151.0,[[92.29084  92.319756]],127.98,1.334308850634843
502,23023,174,train,0.09999999999985551,1,173.0,[[93.7659  93.93599]],127.98,1.569819359127432
503,23165,142,train,0.09999999999985551,1,141.0,[[94.77228 94.77616]],128.79,1.2392345480434597
504,23200,35,train,0.09999999999985551,0,35.0,[[88.42073 88.39799]],129.81,0.1849907630402595
504,23308,143,train,0.09999999999985551,0,142.0,[[94.94503  94.850296]],129.81,1.0234410384204238
505,23400,92,train,0.09999999999985551,1,92.0,[[90.97083 91.0434 ]],130.83,0.7561383847240358
505,23445,137,train,0.09999999999985551,0,136.0,[[94.86028  94.823875]],130.83,1.1687278527673335
506,23596,151,train,0.09999999999985551,0,150.0,[[95.49354 95.18928]],131.87,1.151890045730397
507,23600,4,train,0.09999999999985551,1,4.0,[[85.903625 86.16609 ]],133.19,0.022588792592287063
507,23764,168,train,0.09999999999985551,0,167.0,[[95.371796 95.52164 ]],133.19,1.283616017587483
508,23800,36,train,0.09999999999985551,0,36.0,[[86.8779  86.79009]],134.58,0.31450293816626074
508,23935,171,train,0.09999999999985551,0,170.0,[[76.070595 75.80178 ]],134.58,1.196762863136828
509,24000,65,train,0.09999999999985551,1,65.0,[[86.364075 86.62722 ]],136.19,0.44490744183771314
509,24125,190,train,0.09999999999985551,1,189.0,[[75.19313 75.62911]],136.19,1.4228045166190713
510,24200,75,train,0.09999999999985551,0,75.0,[[86.99983 86.96541]],137.32,0.6422894600965082
510,24348,223,train,0.09999999999985551,1,222.0,[[76.29306 76.5548 ]],137.32,1.467545969421044
511,24400,52,train,0.09999999999985551,0,52.0,[[88.619934 88.61171 ]],139.27,0.285312423678115
511,24600,252,train,0.09999999999985551,1,252.0,[[85.9161  85.72612]],139.27,1.5225714423134924
511,24689,341,train,0.09999999999985551,1,340.0,[[76.06322 76.27441]],139.27,1.7125410474836826
512,24800,111,train,0.09999999999985551,0,111.0,[[93.141266 93.01772 ]],142.54,1.0110229438729583
512,24837,148,train,0.09999999999985551,1,147.0,[[96.9738   96.974174]],142.54,1.293424079483375
513,24982,145,train,0.09999999999985551,0,144.0,[[98.31256 97.57115]],143.31,1.2038962914422155
514,25000,18,train,0.09999999999985551,0,18.0,[[90.95242  90.579605]],144.54,0.15292358817532659
514,25097,115,train,0.09999999999985551,0,114.0,[[98.9107  98.29732]],144.54,1.1123958751326426
515,25200,103,train,0.09999999999985551,1,103.0,[[95.93179 96.04035]],144.94,0.9182167678792029
515,25209,112,train,0.09999999999985551,0,111.0,[[97.39138 96.98402]],144.94,0.9846604601945728
516,25224,15,train,0.09999999999985551,0,14.0,[[90.65756  88.892525]],145.6,0.1034081681445241
517,25318,94,train,0.09999999999985551,1,93.0,[[97.4291  97.94437]],145.48,0.729974096249789
518,25400,82,train,0.09999999999985551,0,82.0,[[94.63533  93.948586]],146.15,0.6002253306750208
