#Episode,#Frame,#Epsode Timesteps,Total episode score,Last Mean Batch Loss
2354,168196,23,22.0,0.008040682
2355,168206,10,9.0,0.0058331387
2356,168218,12,11.0,0.010125362
2357,168245,27,26.0,0.3791366
2358,168281,36,35.0,0.005431636
2359,168314,33,32.0,0.4511526
2360,168351,37,36.0,0.0023299675
2361,168364,13,12.0,0.36627162
2362,168459,95,94.0,0.011155346
2363,168494,35,34.0,0.0023026275
2364,168529,35,34.0,0.43864068
2365,168558,29,28.0,0.06375907
2366,168617,59,58.0,0.0034843087
2367,168637,20,19.0,0.027140524
2368,168693,56,55.0,0.19043021
2369,168742,49,48.0,0.41640395
2370,168760,18,17.0,0.0076799663
2371,168790,30,29.0,0.41202706
2372,168811,21,20.0,0.4496363
2373,168901,90,89.0,0.0047955504
2374,168922,21,20.0,0.3715973
2375,168960,38,37.0,0.29789507
2376,168995,35,34.0,0.0017967914
2377,169036,41,40.0,0.36536768
2378,169057,21,20.0,0.0022502868
2379,169090,33,32.0,0.0031717531
2380,169181,91,90.0,0.027656196
2381,169274,93,92.0,0.024999656
2382,169287,13,12.0,0.3526701
2383,169309,22,21.0,0.80199677
2384,169337,28,27.0,0.1814098
2385,169349,12,11.0,0.025043882
2386,169375,26,25.0,0.43550768
2387,169416,41,40.0,0.006126105
2388,169432,16,15.0,0.008057147
2389,169450,18,17.0,0.44040522
2390,169466,16,15.0,0.00711233
2391,169483,17,16.0,0.0048360433
2392,169499,16,15.0,0.35492656
2393,169515,16,15.0,0.013531351
2394,169602,87,86.0,0.8790384
2395,169620,18,17.0,0.79667115
2396,169650,30,29.0,0.008961252
2397,169695,45,44.0,0.009886838
2398,169714,19,18.0,0.0159137
2399,169731,17,16.0,0.3555997
2400,169822,91,90.0,0.44478023
2401,169851,29,28.0,0.4625576
2402,169942,91,90.0,0.3243417
2403,170000,58,57.0,0.43465203
2404,170052,52,51.0,0.89892685
2405,170094,42,41.0,0.003644131
2406,170150,56,55.0,0.03247937
2407,170259,109,108.0,0.004143421
2408,170294,35,34.0,0.004740435
2409,170325,31,30.0,0.46317482
2410,170387,62,61.0,0.005859416
2411,170434,47,46.0,0.48328573
2412,170488,54,53.0,0.0021875156
2413,170590,102,101.0,0.005726247
2414,170624,34,33.0,0.864186
2415,170688,64,63.0,0.004608295
2416,170737,49,48.0,0.0066489326
2417,170836,99,98.0,0.48217615
2418,170895,59,58.0,0.008880874
2419,170969,74,73.0,0.4330635
2420,171063,94,93.0,0.46360555
2421,171162,99,98.0,0.47881967
2422,171258,96,95.0,0.0040177843
2423,171323,65,64.0,0.4527816
2424,171374,51,50.0,0.45771086
2425,171386,12,11.0,0.4343467
2426,171446,60,59.0,0.014652763
2427,171548,102,101.0,1.3255091
2428,171639,91,90.0,0.43397176
2429,171666,27,26.0,0.0033826786
2430,171679,13,12.0,0.030144863
2431,171714,35,34.0,0.42002302
2432,171813,99,98.0,0.0023129054
2433,171858,45,44.0,0.45628005
2434,171971,113,112.0,0.00330744
2435,172021,50,49.0,0.024663452
2436,172044,23,22.0,0.025037976
2437,172150,106,105.0,0.011217738
2438,172185,35,34.0,0.0053495914
2439,172249,64,63.0,0.0048085535
2440,172279,30,29.0,0.28811848
2441,172313,34,33.0,0.96083
2442,172348,35,34.0,0.9461964
2443,172391,43,42.0,0.0015268988
2444,172450,59,58.0,0.45508063
2445,172555,105,104.0,0.4502543
2446,172601,46,45.0,0.7249609
2447,172644,43,42.0,0.45103782
2448,172701,57,56.0,0.002400307
2449,172749,48,47.0,0.014091785
2450,172791,42,41.0,0.0087874755
2451,172857,66,65.0,0.044057105
2452,172909,52,51.0,0.40546265
2453,172967,58,57.0,0.015209079
2454,172993,26,25.0,0.012639791
2455,173056,63,62.0,0.009209752
2456,173166,110,109.0,0.00521097
2457,173216,50,49.0,0.015306559
2458,173253,37,36.0,0.010174004
2459,173299,46,45.0,0.05079686
2460,173319,20,19.0,0.039872147
2461,173387,68,67.0,0.50211793
2462,173457,70,69.0,0.9419751
2463,173490,33,32.0,0.002388147
2464,173515,25,24.0,0.42431977
2465,173540,25,24.0,0.0026443664
2466,173593,53,52.0,0.02379188
2467,173685,92,91.0,0.45786583
2468,173727,42,41.0,0.45001295
2469,173758,31,30.0,0.006486266
2470,173794,36,35.0,0.004958667
2471,173890,96,95.0,0.44953665
2472,173902,12,11.0,0.4651015
2473,174003,101,100.0,0.45354757
2474,174031,28,27.0,0.008767396
2475,174090,59,58.0,0.0036516879
2476,174130,40,39.0,0.4337676
2477,174152,22,21.0,0.48467702
2478,174204,52,51.0,0.46617445
2479,174229,25,24.0,0.46984896
2480,174244,15,14.0,0.003222414
2481,174257,13,12.0,0.46375826
2482,174279,22,21.0,0.0037759866
2483,174303,24,23.0,0.45252144
2484,174360,57,56.0,0.0048466297
2485,174386,26,25.0,0.4763408
2486,174481,95,94.0,0.005276175
2487,174534,53,52.0,0.017871616
2488,174636,102,101.0,0.40620127
2489,174654,18,17.0,0.0028331021
2490,174691,37,36.0,0.0051007345
2491,174786,95,94.0,0.44463673
2492,174812,26,25.0,0.065693535
2493,174843,31,30.0,0.4344157
2494,174953,110,109.0,0.004256157
2495,174997,44,43.0,0.0047591766
2496,175062,65,64.0,0.004672096
2497,175102,40,39.0,0.013243724
2498,175124,22,21.0,0.00878215
2499,175156,32,31.0,0.0052098082
2500,175181,25,24.0,0.30627447
1972,140191,191,190.0,0.15257861675607273
1973,140401,210,209.0,0.10881162710284116
1972,140020,20,19.0,0.023050915328785778
1972,140091,91,90.0,0.2647687319666147
1973,140102,11,10.0,0.02089014697819948
1974,140112,10,9.0,0.0201530834287405
1975,140122,10,9.0,0.013088933862745762
1976,140132,10,9.0,0.010419343411922456
1977,140141,9,8.0,0.004248064011335373
1978,140152,11,10.0,0.01555836245417595
1979,140164,12,11.0,0.015580910816788673
1980,140172,8,7.0,0.008705936782062053
1981,140181,9,8.0,0.020537876952439547
1982,140193,12,11.0,0.01172522820532322
1983,140203,10,9.0,0.016658027097582816
1984,140213,10,9.0,0.018667397908866405
1985,140222,9,8.0,0.019858758449554443
1986,140231,9,8.0,0.013978304248303175
1987,140243,12,11.0,0.01761584484949708
1988,140252,9,8.0,0.026397010646760463
1989,140261,9,8.0,0.007840208113193511
1990,140271,10,9.0,0.016193783078342676
1991,140280,9,8.0,0.019935653917491435
1992,140290,10,9.0,0.012848235368728637
1993,140301,11,10.0,0.00684704864397645
1994,140314,13,12.0,0.010196590153500438
1995,140324,10,9.0,0.006959510128945112
1996,140336,12,11.0,0.020273572616279125
1997,140346,10,9.0,0.020895330552011728
1998,140357,11,10.0,0.01606809364631772
1999,140367,10,9.0,0.008967576771974564
2000,140377,10,9.0,0.010642397999763489
2001,140386,9,8.0,0.006612355429679155
2002,140397,11,10.0,0.013421313539147377
2003,140407,10,9.0,0.00882276626303792
