#Episode,#Frame,#Epsode Timesteps,Total episode score,Last Mean Batch Loss
354,9670,133,132.0,8.932318124771118
355,9687,17,16.0,1.1830741667747497
356,9801,114,113.0,8.72625380218029
357,9994,193,192.0,12.668819283246995
358,10022,28,27.0,3.031475296020508
359,10143,121,120.0,8.259531549215318
360,10216,73,72.0,5.204394114017487
361,10291,75,74.0,5.1601719892024995
362,10329,38,37.0,2.777514135837555
363,10390,61,60.0,4.609558786153793
364,10517,127,126.0,11.526132094860078
365,10538,21,20.0,2.3761228573322297
366,10625,87,86.0,11.312301660776138
367,10670,45,44.0,3.659893988370895
368,10706,36,35.0,2.7249939429759977
369,10781,75,74.0,5.894328346252442
370,10835,54,53.0,4.350172820091248
371,10901,66,65.0,7.0760507643222805
372,10919,18,17.0,2.396403776407242
373,11041,122,121.0,9.59209297299385
374,11185,144,143.0,14.235066341161728
375,11293,108,107.0,5.466185208559036
376,11327,34,33.0,3.830223009586334
377,11427,100,99.0,16.859518488645552
378,11450,23,22.0,3.3629111433029175
379,11483,33,32.0,4.184285712242127
380,11516,33,32.0,3.760008270740509
381,11639,123,122.0,11.683341008424758
382,11761,122,121.0,15.453610686063767
383,11779,18,17.0,2.518227617740631
384,11828,49,48.0,5.716129302978516
385,11860,32,31.0,5.064726152420044
386,11982,122,121.0,16.255921800136566
387,12003,21,20.0,3.43622930765152
388,12082,79,78.0,13.46326665878296
389,12130,48,47.0,6.078129070997238
390,12233,103,102.0,15.013854429721832
391,12274,41,40.0,6.250130504369736
392,12322,48,47.0,6.774318218231201
393,12513,191,190.0,23.916899509429932
394,12550,37,36.0,7.945371717214584
395,12616,66,65.0,6.735167098045349
396,12643,27,26.0,4.394398057460785
397,12760,117,116.0,18.439970591068267
398,12898,138,137.0,20.59032440304756
399,12960,62,61.0,10.613157894611359
400,13009,49,48.0,6.481023662090301
401,13105,96,95.0,14.642813585400582
402,13185,80,79.0,10.4996621966362
403,13259,74,73.0,9.831405811309814
404,13395,136,135.0,22.920071411132813
405,13475,80,79.0,15.04342487335205
406,13610,135,134.0,27.450133631229402
407,13813,203,202.0,38.811662764549254
408,14017,204,203.0,25.701967380046845
409,14296,279,278.0,34.78179927229881
410,14480,184,183.0,22.298615846037865
411,14737,257,256.0,36.94714867889881
412,14889,152,151.0,25.632500222921372
413,15063,174,173.0,24.95327435195446
414,15223,160,159.0,27.46987056493759
415,15391,168,167.0,29.68098453760147
416,15495,104,103.0,15.931309052705764
417,15571,76,75.0,9.051575460135936
418,15617,46,45.0,9.161181366443634
419,15656,39,38.0,3.176796978712082
420,15681,25,24.0,4.882296583652496
421,15881,200,199.0,52.432530722618104
422,16061,180,179.0,37.236435045003894
423,16238,177,176.0,26.384565904140473
424,16296,58,57.0,11.931692173480988
425,16429,133,132.0,27.066653876304628
426,16581,152,151.0,34.67730282187462
427,16693,112,111.0,24.859407942295075
428,16809,116,115.0,25.263146541118623
429,16985,176,175.0,31.594303170442583
430,17147,162,161.0,41.32567407131195
431,17262,115,114.0,22.349725226163866
432,17395,133,132.0,23.70043961405754
433,17477,82,81.0,15.962459135055543
434,17607,130,129.0,29.84266299724579
435,17732,125,124.0,26.616267478466035
436,18008,276,275.0,25.66525901079178
437,18078,70,69.0,17.02190025806427
438,18194,116,115.0,32.01171711564064
439,18329,135,134.0,18.29784966826439
440,18559,230,229.0,44.78936097621918
441,18765,206,205.0,43.727600210905074
442,19100,335,334.0,36.9230909204483
443,19285,185,184.0,39.57870726823807
444,19737,452,451.0,38.21803329706192
445,19881,144,143.0,32.52764844059944
446,20003,122,121.0,24.234551790952683
447,20157,154,153.0,29.095153011083603
448,20278,121,120.0,32.91773706674576
449,20386,108,107.0,20.213088853359224
450,20488,102,101.0,28.694007341861724
451,20590,102,101.0,29.481357675790786
452,20820,230,229.0,40.639572426080704
453,20957,137,136.0,33.05316194176674
454,21167,210,209.0,40.79587522983551
455,21261,94,93.0,30.116148178577422
456,21428,167,166.0,40.86716807246208
457,21554,126,125.0,32.39139254808426
458,21741,187,186.0,57.482912682294845
459,21961,220,219.0,54.963823888301846
460,22097,136,135.0,42.133280000686646
461,22258,161,160.0,30.956885313987733
462,22418,160,159.0,38.01494552850723
463,22548,130,129.0,34.956643190383915
464,22777,229,228.0,55.506198086738586
465,23017,240,239.0,35.09173239588738
466,23157,140,139.0,39.07521175384522
467,23316,159,158.0,35.824216537475586
468,23450,134,133.0,39.26719055056572
469,23562,112,111.0,19.229579591751097
470,23635,73,72.0,19.96206906199455
471,23735,100,99.0,31.232285640239716
472,23928,193,192.0,37.011341636776926
473,24103,175,174.0,35.566761578321454
474,24232,129,128.0,27.64073251724243
475,24252,20,19.0,2.8796447944641113
476,24452,200,199.0,48.84466515183449
